word,course,date,topic,subtopic,emojiRating
one,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
walls),210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
even,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
annoying,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
yet,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
see,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
ever,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
reviewed,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
teacher,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
discussed,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
class,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
somebody,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
designed,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
busy,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
work,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
videos,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
first,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
created,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
current,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
teachers,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
care,210,2018-01-24 00:00:00,async,Lectures are confusing and difficult,1
mobile,201,2018-05-15 00:00:00,technology,Confused by grading,2
experience,201,2018-05-15 00:00:00,technology,Confused by grading,2
great,201,2018-05-15 00:00:00,technology,Confused by grading,2
time,201,2018-05-15 00:00:00,technology,Confused by grading,2
i've,201,2018-05-15 00:00:00,technology,Confused by grading,2
seen,201,2018-05-15 00:00:00,technology,Confused by grading,2
used,201,2018-05-15 00:00:00,technology,Confused by grading,2
live,201,2018-05-15 00:00:00,technology,Confused by grading,2
sections,201,2018-05-15 00:00:00,technology,Confused by grading,2
rdada,201,2018-05-15 00:00:00,technology,Confused by grading,2
even,201,2018-05-15 00:00:00,technology,Confused by grading,2
minimal,201,2018-05-15 00:00:00,technology,Confused by grading,2
i'm,201,2018-05-15 00:00:00,technology,Confused by grading,2
necessarily,201,2018-05-15 00:00:00,technology,Confused by grading,2
opposed,201,2018-05-15 00:00:00,technology,Confused by grading,2
questions,201,2018-05-15 00:00:00,technology,Confused by grading,2
really,201,2018-05-15 00:00:00,technology,Confused by grading,2
help,201,2018-05-15 00:00:00,technology,Confused by grading,2
know,201,2018-05-15 00:00:00,technology,Confused by grading,2
getting,201,2018-05-15 00:00:00,technology,Confused by grading,2
extra,201,2018-05-15 00:00:00,technology,Confused by grading,2
value,201,2018-05-15 00:00:00,technology,Confused by grading,2
poor,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
experience,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
mobile,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
main,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
concern,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
able,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
async,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
go,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
key,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
strategy,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
fitting,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
mids,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
life,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
often,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
barrier,210,2018-09-29 00:00:00,technology,Highly recommending this class,2
i've,210,2018-04-13 00:00:00,technology,Class discussion,1
found,210,2018-04-13 00:00:00,technology,Class discussion,1
mobile,210,2018-04-13 00:00:00,technology,Class discussion,1
app,210,2018-04-13 00:00:00,technology,Class discussion,1
:put_litter_in_its_place:,210,2018-04-13 00:00:00,technology,Class discussion,1
well,210,2018-04-13 00:00:00,technology,Class discussion,1
though,210,2018-04-13 00:00:00,technology,Class discussion,1
main,210,2018-04-13 00:00:00,technology,Class discussion,1
complaint,210,2018-04-13 00:00:00,technology,Class discussion,1
matter,210,2018-04-13 00:00:00,technology,Class discussion,1
discussion,210,2018-04-13 00:00:00,technology,Class discussion,1
questions,210,2018-04-13 00:00:00,technology,Class discussion,1
result,210,2018-04-13 00:00:00,technology,Class discussion,1
discussions,210,2018-04-13 00:00:00,technology,Class discussion,1
reason,210,2018-04-13 00:00:00,technology,Class discussion,1
exist,210,2018-04-13 00:00:00,technology,Class discussion,1
i've,203,2018-07-31 00:00:00,async,Class discussion,1
found,203,2018-07-31 00:00:00,async,Class discussion,1
mobile,203,2018-07-31 00:00:00,async,Class discussion,1
app,203,2018-07-31 00:00:00,async,Class discussion,1
:put_litter_in_its_place:,203,2018-07-31 00:00:00,async,Class discussion,1
well,203,2018-07-31 00:00:00,async,Class discussion,1
though,203,2018-07-31 00:00:00,async,Class discussion,1
main,203,2018-07-31 00:00:00,async,Class discussion,1
complaint,203,2018-07-31 00:00:00,async,Class discussion,1
matter,203,2018-07-31 00:00:00,async,Class discussion,1
discussion,203,2018-07-31 00:00:00,async,Class discussion,1
questions,203,2018-07-31 00:00:00,async,Class discussion,1
result,203,2018-07-31 00:00:00,async,Class discussion,1
discussions,203,2018-07-31 00:00:00,async,Class discussion,1
reason,203,2018-07-31 00:00:00,async,Class discussion,1
exist,203,2018-07-31 00:00:00,async,Class discussion,1
far,200,2019-02-22 00:00:00,async,Class discussion,4
i've,200,2019-02-22 00:00:00,async,Class discussion,4
liked,200,2019-02-22 00:00:00,async,Class discussion,4
async,200,2019-02-22 00:00:00,async,Class discussion,4
exercises,200,2019-02-22 00:00:00,async,Class discussion,4
quizzes,200,2019-02-22 00:00:00,async,Class discussion,4
w241's,200,2019-02-22 00:00:00,async,Class discussion,4
async,200,2019-02-22 00:00:00,async,Class discussion,4
class,200,2019-02-22 00:00:00,async,Class discussion,4
far,200,2019-02-22 00:00:00,async,Class discussion,4
i've,200,2019-02-22 00:00:00,async,Class discussion,4
thought,200,2019-02-22 00:00:00,async,Class discussion,4
made,200,2019-02-22 00:00:00,async,Class discussion,4
effective,200,2019-02-22 00:00:00,async,Class discussion,4
use,200,2019-02-22 00:00:00,async,Class discussion,4
though,200,2019-02-22 00:00:00,async,Class discussion,4
w209's,200,2018-01-31 00:00:00,technology,Lectures are boring,3
exercises,200,2018-01-31 00:00:00,technology,Lectures are boring,3
right,200,2018-01-31 00:00:00,technology,Lectures are boring,3
well,200,2018-01-31 00:00:00,technology,Lectures are boring,3
yeah,200,2018-01-31 00:00:00,technology,Lectures are boring,3
definitely,200,2018-01-31 00:00:00,technology,Lectures are boring,3
mobile,200,2018-01-31 00:00:00,technology,Lectures are boring,3
friendly,200,2018-01-31 00:00:00,technology,Lectures are boring,3
241,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
best,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
async,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
far,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
imo,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
good,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
explanations,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
good,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
interactivity,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
integrate,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
textbook,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
well,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
like,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
anti,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
203,203,2018-05-17 00:00:00,async,Lectures are confusing and difficult,4
really,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
appreciated,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
209's,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
codepen,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
exercises,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
far,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
think,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
241's,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
integrated,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
r,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
studio,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
work,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
quite,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
good,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
random,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
quizzes,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
short,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
response,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
questions,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
predominate,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
async,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
terrible,201,2018-12-12 00:00:00,async,Lectures are confusing and difficult,4
really,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
appreciated,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
209's,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
codepen,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
exercises,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
far,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
think,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
241's,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
integrated,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
r,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
studio,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
work,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
quite,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
good,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
random,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
quizzes,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
short,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
response,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
questions,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
predominate,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
async,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
terrible,200,2019-01-24 00:00:00,async,Lectures are confusing and difficult,4
i'd,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
say,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
best,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
features,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
async,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
videos,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
(excellent,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
quality,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
large,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
video,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
clear,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
well,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
spoken,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
good,266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
far),266,2019-01-23 00:00:00,async,Discussion and assignment questions,5
,266,2018-06-17 00:00:00,instructors,Lectures are boring,2
downsides,266,2018-06-17 00:00:00,instructors,Lectures are boring,2
